source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,teff_gspphot,Cluster
3028907114352000000,115.5263169726968,-15.606329157579053,0.6127042956810712,-3.8729941016469835,0.365248515674048,13.168623,13.362393,12.843882,0.5185118,,7707.4536,NGC_2437
3028907664107832064,115.44272262373919,-15.615391064500319,0.6154138636436591,-3.872066641966023,0.3721957075208115,17.382462,17.937426,16.68188,1.2555447,,4557.758,Other
3028907797242655872,115.49033143991328,-15.610654763474253,0.4470548838767675,-3.4322887024045428,-0.1333256776884336,17.563602,18.166182,16.813154,1.3530273,,4681.835,Other
3028911478038853504,115.79202200013657,-15.538044911925807,0.5845382967586168,-3.8141463226373538,0.3897178005158186,16.137276,16.610874,15.51557,1.0953045,,5089.9517,NGC_2437
3028912092211579776,115.74681566571651,-15.554148204907461,0.6133278052817641,-3.882752881479898,0.42155253637156886,16.254417,16.623857,15.66541,0.95844746,,5201.2314,NGC_2437
3028912126569888512,115.76498036416254,-15.53743656871376,0.810873345065592,-3.4803408789108117,0.5319414815679844,16.708176,17.255754,16.019812,1.2359428,,4578.9297,Other
3028913780141233920,115.54016667719509,-15.57306838972808,0.5721058121111432,-3.853504260451116,0.4747637886527526,15.893304,16.258865,15.359348,0.89951706,,5588.419,NGC_2437
3028913917580583296,115.56085230345981,-15.557671238435349,0.46115120982101354,-3.0621624736950257,0.7183439695158105,15.460837,15.793456,14.9495,0.843956,,6494.1445,Other
3028913986299658752,115.54762788251868,-15.54602645333708,0.6275674002955611,-3.9648734336379077,0.45169582045148643,15.830944,16.115356,15.185486,0.9298706,,5638.5977,NGC_2437
3028914256872662528,115.5289636672597,-15.52502058171358,0.7260586249622527,-3.2634023020932963,0.8540470610948809,12.876332,12.960242,12.72742,0.23282242,,,Other
3028914536055451648,115.59469819747605,-15.511060104060718,0.44103260867462346,-3.8392036270310417,0.4143618305145268,17.238913,17.77348,16.56756,1.2059193,,4736.38,NGC_2437
3028915287665905920,115.6794522660143,-15.50298216357606,0.35573824547496213,-3.4258194741168273,0.40926345934157193,17.172012,17.579048,16.59802,0.9810276,,5245.88,Other
3028915498128090368,115.71632120472712,-15.491753010514351,0.7150591552410647,-3.768838272053404,0.5487605052237964,17.667093,18.281023,16.923767,1.3572559,,4362.747,Other
3028916627694605568,115.68689574297943,-15.452749166962185,0.6084326248798688,-3.9501769527631274,0.5134841199035696,12.50795,12.567316,12.395478,0.1718378,,9496.126,NGC_2437
3028935907813510784,115.83415612291566,-15.480934797910646,0.578979482063833,-4.005414794109257,0.4275218945054883,15.388428,15.716182,14.896188,0.819994,,5842.1855,NGC_2437
3028936595008269952,115.82773394729935,-15.437742890460857,0.6096273908621239,-3.889447534134627,0.3511094772948661,9.867881,10.211338,9.350438,0.8608999,46.793728,,NGC_2437
3028936629368019328,115.79860279691835,-15.44369157285322,0.5798892995206836,-3.655455075052305,0.5768964687791462,16.919634,17.401148,16.296673,1.104475,,4886.7183,Other
3028939305123159936,115.73457393558354,-15.447984410734295,0.6399813761839139,-3.7297775204443404,0.2630001952730435,17.145405,17.68891,16.47332,1.2155895,,4715.3286,Other
3028940305860032768,115.74495621148698,-15.403757051508958,0.5839929198959266,-3.914603235871162,0.4415628649645092,15.195819,15.508479,14.715669,0.79281044,,6357.695,NGC_2437
3028941813384319488,115.89409077529604,-15.342891181863745,0.5229625733056079,-3.991077225665225,0.7328976235768199,17.809935,18.480795,17.020573,1.4602222,,4249.1226,Other
3028942573602721792,115.81589248482082,-15.320694252360097,0.6067028203507533,-3.93469008916984,0.41321521761520325,15.9671,16.34045,15.422784,0.91766644,,5513.8457,NGC_2437
3028942607962478592,115.77832772470475,-15.337590061655542,0.477799233354897,-3.076130057691742,0.721872543368757,16.949976,17.37615,16.368605,1.0075455,,5062.6973,Other
3028943157718270976,115.81654298678318,-15.306002668091356,0.5287568257478232,-3.893270987198688,0.5288196545413899,15.063435,15.360768,14.600415,0.7603531,,6362.408,NGC_2437
3028945013144094464,115.95714102285899,-15.30386174828154,0.5582898255778526,-3.9468780031315926,0.32197212420091076,14.334636,14.587133,13.925793,0.6613407,18.960453,7103.5156,NGC_2437
