source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,teff_gspphot,Cluster
3326785082258327552,99.02560065795528,9.461681003643944,0.15728700643838395,-0.4843781396160681,0.0014343672179548232,17.768656,18.474104,16.980352,1.4937515,,4922.045,Other
3326785086556085376,99.01610919342727,9.466937957441074,0.31607677331872774,-0.714967330535499,0.1826581327860963,16.866114,17.580387,16.038494,1.541893,,6121.416,Trumpler_5
3326785086556091264,99.01363216710153,9.462397820311805,0.4601467568181841,-0.6876783032218095,0.3506043235943431,17.532415,18.369951,16.652523,1.7174282,,4912.9233,Other
3326785086556093056,99.01975201623222,9.454192252571183,0.3206161477911514,-0.5483433229768796,0.25728211282242247,16.50731,17.188213,15.700004,1.4882097,,6317.534,Trumpler_5
3326785116618082944,98.99714162845959,9.466452151113053,0.16817014659294854,-1.12356302624618,0.5861563143648799,17.24295,17.894157,16.459394,1.434763,,5296.0063,Other
3326785120915834112,99.0064463666653,9.46122564647563,0.1870622520370556,-0.6609062067011016,0.21371297459242022,17.94618,18.79717,17.070494,1.726677,,4718.3794,Other
3326785150977819776,99.00574766713362,9.466294590796167,0.3200181325685334,-0.7229246145535929,0.08029889341957358,17.442312,18.151838,16.608728,1.5431099,,5301.446,Other
3326785155275561088,99.01389197087393,9.470180669627524,0.2973608562565522,-0.5679726164822027,0.30546542520943787,14.101657,15.141812,13.097273,2.0445395,53.624153,5844.4565,Trumpler_5
3326785185337487616,99.05299765749965,9.446569190161231,0.28661006973607495,-0.7752207627134604,0.5225580339403594,17.541428,18.279718,16.701866,1.5778522,,5148.1855,Other
3326785185337502208,99.05834031685168,9.449777821304243,0.44520745912094506,-0.7814894661755087,0.2219728018179906,17.77917,18.452486,16.92461,1.5278759,,5054.591,Other
3326785185337523712,99.05556232624352,9.455900748118523,0.3783203754435574,-0.44888757079436037,0.5056599768619422,17.82457,18.586773,16.98361,1.6031628,,4772.6763,Other
3326785189633084288,99.05800307427343,9.45372163933788,0.5619297424901905,-0.522359649247769,-0.0011211802742638677,17.897676,18.605658,17.038733,1.566925,,4414.655,Other
3326785189635288832,99.05531310063711,9.44829291234081,0.33917136134197556,-0.6549111467034439,0.32433690932801407,16.157963,16.93612,15.280104,1.6560154,,7572.6626,Trumpler_5
3326785223995003264,99.06546615237977,9.468623018808481,0.32412757486960947,-0.5417451786348467,0.20280541108913389,16.450756,17.507713,15.438765,2.0689487,,5332.21,Trumpler_5
3326785223995005952,99.07198541570745,9.459979305799603,0.31385834772420235,-0.7227214683172817,0.2998757554968573,16.768824,17.59328,15.871015,1.7222662,,6230.2827,Trumpler_5
3326785223995013504,99.06450907537673,9.456623067218734,0.24708455933592313,-0.5630011677683429,0.41036108782869923,16.674227,17.628967,15.716886,1.9120817,,5675.3394,Other
3326785223995015936,99.06095110667623,9.457700375404757,0.22425615429403134,-0.6188587418340539,0.36391436778608394,17.438986,18.142622,16.616589,1.5260334,,5271.4897,Other
3326785254057014656,99.04599294649925,9.460192317616817,0.2990266826816534,-0.5292092869304104,0.35799169981129225,17.447247,18.158035,16.6426,1.5154362,,5117.6963,Other
3326785258354757120,99.05126804679419,9.462266303573115,0.521738578608714,-0.35585144857489126,0.20053837678455355,17.289888,18.001202,16.47482,1.5263824,,5303.1426,Other
3326785288416785536,99.04707320026452,9.469280119281438,0.30812726791282097,-0.6268743384666366,0.1914585225094671,16.585768,17.228895,15.805472,1.4234228,,7469.868,Trumpler_5
3326785288416797184,99.05536541998235,9.47353504009847,0.3728115091030203,-0.6085996074972088,0.30064208528334235,17.046814,17.764164,16.014303,1.7498608,,5879.195,Other
3326785288416807040,99.05127088317938,9.475787640795849,0.20238983698964788,-0.591840755094964,0.4288714632406434,17.271175,18.04559,16.413939,1.6316509,,5156.5156,Trumpler_5
3326785288421807104,99.04782216263226,9.46593547905482,0.2582181601509522,-0.6435212285032161,0.26684259351752704,17.162771,17.7917,16.369267,1.4224339,,5531.4727,Trumpler_5
3326785292714491136,99.05344615057201,9.465485717768441,0.4461163075234633,-0.07125928759444809,-0.03280656538173492,17.581118,18.352388,16.718946,1.6334419,,5564.7144,Other
3326785292714492928,99.04661656799112,9.470387057431141,0.22436381093978652,0.2649188940081987,0.42252240331285573,17.249088,18.6214,16.095415,2.5259857,,,Other
3326785322776540544,99.07251538451244,9.475179681360478,0.45797149533463793,-0.6095490630433791,0.29769649194928516,17.591415,18.40173,16.710978,1.690752,,4639.445,Other
3326785322776542080,99.07637998243061,9.473481697229305,0.3092928695975712,-0.3496095754273741,0.1731404200378097,17.616457,18.320791,16.592081,1.7287102,,4874.832,Other
3326785327074195200,99.08446978273385,9.472023182604469,0.2583532794778894,-0.7133382053599805,0.2810368526383755,14.575039,15.613586,13.57067,2.0429163,49.154137,5890.599,Trumpler_5
3326785327074195712,99.079890188093,9.475528878778842,0.3091181970315962,-0.6373064538408231,0.42420709832762904,17.021929,18.03543,16.03064,2.0047913,,4925.9023,Other
3326785327074199552,99.07694386745871,9.47545902870847,0.4010050770654705,-0.6206829588216325,0.17015309512968513,17.693504,18.454378,16.844275,1.6101036,,4941.482,Other
3326785357136280064,99.08291331647659,9.474430662761062,0.2466386611756245,-0.5940581700568589,0.2911086831960772,17.371902,18.07925,16.551962,1.5272884,,,Other
3326785357136299776,99.08623646515609,9.479454340702993,0.28950998310147585,-0.862495558036593,0.1710077612803957,16.778809,17.47983,15.960148,1.5196819,,5340.794,Trumpler_5
3326785357141571840,99.07942943803855,9.4783233501299,0.15438487472214418,-0.21731738979367643,0.23851935980738254,17.981066,18.668056,17.174463,1.4935932,,4559.665,Other
3326785357141598080,99.0828142050132,9.475386988810461,0.1496474442407996,-0.42516453135213267,0.11512330893257958,17.338285,18.055115,16.53674,1.5183754,,5359.5093,Other
3326785357141634304,99.08696884007483,9.47874698625947,0.4210097392525577,-0.5711594719914445,0.2854987009227065,17.10162,17.807598,16.2911,1.5164986,,5452.793,Other
3326785361433926272,99.07933981107304,9.484107705017452,0.19890019132538983,-0.5643918308958401,0.3538931597849309,17.104788,17.867619,16.241455,1.6261635,,4963.717,Trumpler_5
3326785361433933056,99.08104928190328,9.475647201350244,0.3000667110001387,-0.6046373909764907,0.2874474657906646,16.713741,17.543337,15.816138,1.7271986,,5202.3936,Trumpler_5
3326785361433933440,99.07850781248133,9.477456983661334,0.2838221804769847,-0.363016978468535,0.06647155514759931,17.026175,17.753977,16.188795,1.5651817,,5580.0957,Other
3326785391496041472,99.06310938243271,9.481835292995186,0.30126055384298883,-1.002445387054369,0.3686825633065656,17.793976,18.588737,16.902157,1.6865807,,4990.9785,Other
3326785391496066048,99.06259137057145,9.48842073412311,0.2955479663217336,-0.7250492645567466,0.2628761738699751,17.297356,18.090292,16.442787,1.6475048,,4987.0317,Other
3326785395793673472,99.06903286518657,9.484491176426236,0.3198534047608848,-0.5325885160293697,0.17266653821339953,15.218699,16.491896,14.106277,2.3856182,20.23953,5517.285,Trumpler_5
3326785395793674496,99.0655606532896,9.486779145139794,0.36543897930769936,-0.7446968915974457,0.2996262876372474,17.463697,18.227255,16.597038,1.6302166,,5062.211,Other
