source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,teff_gspphot,Cluster
1995016299027933312,359.6482641847518,56.72584817044452,0.5024581800358061,-1.0406355207757692,-1.861125048778185,14.720854,15.1155205,14.148258,0.96726227,-47.683796,6563.0146,NGC_7789
1995016367747389824,359.6260273923644,56.73332989312516,0.46554896230367177,-0.3790904899639125,-2.0937189521732256,16.04229,16.494972,15.419463,1.0755091,,6028.1133,Other
1995016436466871296,359.6904054418508,56.744418625524375,0.487376394298064,-1.0746296640064321,-1.9672420137888909,14.775487,15.074252,14.311055,0.76319695,,8156.8438,NGC_7789
1995016466521603456,359.73357121402734,56.758205045037386,0.5382102194019579,-0.6926105025830634,-1.9380319359688127,14.67311,15.058967,14.106751,0.9522152,,7081.711,Other
1995016505186668160,359.70162776227136,56.75497433002809,0.5148482112267928,-1.0845120120081555,-2.0834426296630504,12.870753,13.582645,12.051447,1.5311985,-55.192486,,NGC_7789
1995016573905838848,359.51163085396996,56.69613821476424,0.4687996742460703,-0.8283386946079873,-1.7932498770837624,14.66808,15.052108,14.105186,0.94692135,-84.13991,6655.0835,NGC_7789
1995016573905841664,359.5132559850322,56.69476849564171,0.5166197209324583,-1.044474427705443,-2.067386276719998,14.598605,14.952765,14.064245,0.88852024,,6979.7197,Other
1995016608265563904,359.5600950149805,56.71499385622236,0.5004472521088433,-0.8465986455415292,-2.107551153473258,15.34247,15.724223,14.77836,0.94586277,,6584.249,NGC_7789
1995016642625291904,359.5080145526495,56.71002263820576,0.37155751845987284,-0.760612057855389,-1.9403699176801728,14.194497,14.581846,13.627624,0.9542227,-17.336926,6488.471,NGC_7789
1995016642625296256,359.50486268276114,56.706695971444965,0.4886429337828252,-0.9268516438333256,-2.106293678692997,15.368903,15.756397,14.806755,0.9496422,,6853.2524,NGC_7789
1995016642625302784,359.5085504110739,56.70340864239285,0.47071786200806964,-0.8727382146032808,-2.033393240501479,14.470338,14.81864,13.946024,0.8726158,-60.743565,7200.181,NGC_7789
1995016642625304832,359.5107778053913,56.70249519065193,0.4684010545895465,-0.7887566400763116,-1.882470006780744,13.714636,14.108587,13.142626,0.96596146,-48.245155,6672.8335,NGC_7789
1995016676985016320,359.5531843796667,56.72855449017555,0.4308591716333756,-0.9278020008287783,-2.0249630871491693,16.990969,17.510454,16.316736,1.193718,,5205.525,NGC_7789
1995016676985022720,359.5561510931251,56.72614058321862,0.5079016600147754,-0.8174813227047479,-1.9328797072844892,15.11278,15.496281,14.548101,0.94817924,,6875.282,NGC_7789
1995016676985024896,359.5452364686118,56.72142486040898,0.4470431141908733,-0.8687865757012753,-1.9859747519151114,16.971792,17.548618,16.23892,1.3096981,,5037.6953,NGC_7789
